customerID,SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Churn
6566-NXKRM,0,8,29.8,1522.65,Male,No,No,No,No,Fiber optic,No internet service,Yes,Yes,No,No,No,One year,No,Credit card (automatic),Yes
3372-DXSBS,0,21,85.6,6127.6,Male,Yes,No,Yes,No,DSL,No,No,Yes,No,No internet service,No internet service,Two year,No,Electronic check,No
4570-UESLG,0,38,19.45,2692.75,Male,No,No,Yes,No phone service,No,No,No,No internet service,No,Yes,No internet service,Month-to-month,No,Electronic check,Yes
2060-IRQJX,0,17,75.5,139.4,Male,Yes,No,Yes,No phone service,Fiber optic,No,No,Yes,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),No
7827-LKHBL,1,39,24.5,4985.9,Male,No,No,Yes,No,DSL,No internet service,No,No internet service,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),No
8991-DXDBX,0,45,59.55,1336.35,Female,No,Yes,Yes,No,Fiber optic,Yes,No internet service,No,No internet service,Yes,No internet service,One year,Yes,Electronic check,No
6512-YDLEY,0,22,20.8,835.5,Female,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,No
8061-QFAYB,0,72,44.45,6563.4,Female,No,No,Yes,Yes,DSL,No,No,Yes,No,No internet service,No internet service,One year,Yes,Bank transfer (automatic),No
9886-ETRME,0,10,19.45,279.5,Female,Yes,Yes,Yes,No,No,Yes,No,Yes,No internet service,No internet service,No,Two year,Yes,Credit card (automatic),Yes
4587-XWFMX,0,3,30.1,7922.75,Male,No,No,Yes,No,DSL,Yes,No internet service,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,No
7889-IJOAY,0,12,40.05,4720.0,Female,Yes,No,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,No
3650-MEFWH,0,9,19.95,936.7,Male,Yes,Yes,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),No
3889-VMUUF,0,13,21.2,1459.35,Female,Yes,No,No,No phone service,Fiber optic,No,No,No internet service,No,Yes,Yes,Month-to-month,No,Mailed check,No
8933-CMCOR,0,25,70.15,75.1,Male,No,Yes,Yes,No phone service,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),No
8873-VADER,0,15,96.75,602.55,Female,No,No,Yes,No,No,No,No,No internet service,Yes,No internet service,No,Month-to-month,No,Mailed check,Yes
1837-TKAKR,1,51,70.95,969.85,Male,Yes,Yes,Yes,No,DSL,Yes,No internet service,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,No
0657-VIWZM,0,72,89.0,5714.25,Female,Yes,No,Yes,No,No,Yes,No internet service,No internet service,No,No,Yes,Two year,Yes,Credit card (automatic),No
2734-CHXEK,0,2,21.1,159.4,Male,No,No,Yes,Yes,DSL,No,No,No,No,No internet service,Yes,Month-to-month,Yes,Mailed check,No
5424-HNYKN,0,72,108.35,79.5,Male,No,No,Yes,Yes,DSL,No,No internet service,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),No
2908-QATDT,0,12,82.85,533.9,Male,No,Yes,Yes,No,Fiber optic,Yes,No,No internet service,No,No,No internet service,Month-to-month,Yes,Electronic check,No
4018-TMIAK,0,4,49.65,1478.85,Female,Yes,Yes,Yes,Yes,No,No,Yes,No internet service,No,Yes,Yes,Month-to-month,No,Mailed check,No
3119-PCKDV,0,15,40.55,19.3,Male,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),Yes
7105-WWJZD,0,21,20.3,84.85,Female,Yes,No,Yes,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),Yes
9372-MRVXE,1,44,100.05,1517.5,Female,Yes,No,Yes,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),No
2678-AEHIR,0,35,20.1,1023.85,Female,Yes,No,Yes,Yes,DSL,No,No,No,No internet service,No,No,Month-to-month,No,Mailed check,No
8824-GDBYJ,0,53,89.1,6330.4,Female,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),No
4528-CSJYF,0,49,44.95,2078.55,Male,Yes,No,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,Yes,No,One year,Yes,Electronic check,Yes
7158-SMOGB,0,72,74.85,917.45,Female,Yes,No,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,One year,No,Credit card (automatic),No
4286-LZWNP,0,2,65.6,892.15,Male,No,Yes,Yes,Yes,DSL,No internet service,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,No
7636-KTQVQ,1,58,46.0,286.8,Female,Yes,No,No,Yes,DSL,Yes,Yes,Yes,No,Yes,No internet service,Month-to-month,Yes,Mailed check,No
2197-QHJMY,0,1,54.85,6751.35,Female,No,No,Yes,Yes,DSL,No internet service,No internet service,Yes,No,No internet service,Yes,One year,Yes,Electronic check,Yes
4605-NIWDB,0,2,73.55,57.4,Male,Yes,Yes,Yes,No,Fiber optic,No internet service,No,No,Yes,No,No,One year,Yes,Mailed check,No
3909-ZKFDS,0,41,49.05,2090.25,Female,No,No,Yes,No,Fiber optic,No,No internet service,No internet service,Yes,No,Yes,Month-to-month,No,Mailed check,No
1927-HZUVT,0,3,25.25,1356.3,Female,No,No,Yes,No phone service,DSL,No internet service,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,No
7742-LKSOH,0,3,83.75,653.95,Female,No,Yes,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),No
3386-YHFPB,0,43,111.65,3207.55,Female,Yes,No,No,Yes,DSL,No,No,No,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),Yes
0749-OJJLN,0,67,83.95,1270.2,Male,No,Yes,Yes,Yes,No,No internet service,No internet service,No,No,No,Yes,One year,Yes,Mailed check,Yes
7598-NEABR,0,61,19.75,696.8,Male,Yes,No,Yes,Yes,Fiber optic,No,No internet service,No internet service,No,No internet service,No internet service,Two year,Yes,Electronic check,Yes
7645-ANCDX,0,17,82.55,70.3,Male,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No internet service,Yes,Month-to-month,Yes,Electronic check,No
7140-HIIMD,0,11,103.4,74.35,Female,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),No
8191-SKUVD,0,47,77.35,86.0,Male,No,No,Yes,No phone service,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes
6369-MFZAY,0,9,101.4,20.15,Male,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,No
7431-VDIEI,1,35,25.25,6914.95,Male,No,No,No,No,DSL,No internet service,No internet service,No internet service,No,No internet service,Yes,Month-to-month,No,Electronic check,No
2474-UHPQC,1,72,107.5,1546.3,Female,Yes,Yes,No,No,DSL,No,Yes,No internet service,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),No
2539-CLLKJ,0,3,18.7,892.15,Female,Yes,No,Yes,No,Fiber optic,Yes,No,No,No internet service,Yes,Yes,Month-to-month,Yes,Credit card (automatic),Yes
8537-AHRSG,0,1,90.1,573.75,Male,Yes,Yes,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,No
4142-ASOOV,0,1,71.9,1388.0,Female,No,No,Yes,Yes,DSL,Yes,Yes,No,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,No
0670-EUULW,1,11,20.5,836.35,Male,Yes,Yes,Yes,No phone service,DSL,No internet service,No,No,No internet service,Yes,Yes,One year,Yes,Electronic check,No
8444-RNEWH,0,22,101.15,4368.85,Male,No,No,Yes,No,Fiber optic,No,No internet service,No internet service,No internet service,No,Yes,Month-to-month,No,Mailed check,No
1327-LRSMV,0,8,68.75,901.25,Female,No,No,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,No internet service,No internet service,One year,No,Electronic check,Yes
2298-RJYHI,0,4,67.95,1025.15,Male,No,No,Yes,No,DSL,No internet service,Yes,No internet service,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),Yes
3407-LSFSJ,0,70,99.5,946.95,Male,No,Yes,Yes,No,Fiber optic,No internet service,No,No,No,No internet service,Yes,Month-to-month,Yes,Mailed check,No
4840-SNSPT,0,23,74.35,1032.0,Male,No,No,Yes,Yes,No,Yes,No,No,No,No internet service,Yes,Two year,Yes,Electronic check,No
4556-AZPCC,0,64,100.15,329.8,Male,Yes,Yes,Yes,No phone service,No,No internet service,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),No
8094-JMNNA,1,69,20.05,418.8,Female,Yes,No,Yes,No,No,No,No,No internet service,No,No internet service,No internet service,One year,No,Bank transfer (automatic),No
7696-QXJHD,0,70,69.4,8306.05,Male,Yes,Yes,Yes,No,DSL,No internet service,No internet service,Yes,No,Yes,No,Two year,No,Electronic check,No
8951-YFNNS,0,8,101.3,5442.05,Male,Yes,Yes,Yes,No phone service,Fiber optic,No,Yes,No internet service,No,No,Yes,Month-to-month,Yes,Credit card (automatic),No
7828-JYGQN,0,40,99.45,1304.8,Female,No,No,Yes,No,DSL,No,Yes,No,No,Yes,No internet service,Month-to-month,No,Credit card (automatic),Yes
5128-UVXMW,0,53,24.85,49.65,Male,No,No,Yes,No,No,No,Yes,No internet service,No,No,No,Month-to-month,Yes,Credit card (automatic),No
5744-ZYNZE,0,47,78.9,398.55,Female,No,No,Yes,No,Fiber optic,No internet service,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,No
8917-KDMRO,0,48,51.25,274.35,Female,No,Yes,Yes,No phone service,No,No,No internet service,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,No
4823-LZYOP,0,28,74.5,196.75,Female,No,No,No,Yes,Fiber optic,No,No internet service,No internet service,No,Yes,Yes,Two year,No,Credit card (automatic),No
1374-SBTFK,0,65,85.2,50.75,Female,Yes,Yes,Yes,Yes,Fiber optic,No internet service,No,No internet service,Yes,Yes,No,Month-to-month,Yes,Electronic check,No
8095-WOKKF,1,32,95.45,587.1,Female,Yes,No,Yes,No,Fiber optic,No,No,No,No,Yes,No internet service,Month-to-month,Yes,Mailed check,No
2495-FIHZV,0,30,70.4,762.25,Female,No,Yes,No,Yes,DSL,Yes,Yes,No,No,No,Yes,Two year,No,Credit card (automatic),No
6316-GYNQQ,0,1,20.5,581.7,Male,No,No,No,Yes,DSL,No,Yes,No,No,No internet service,No internet service,One year,Yes,Mailed check,Yes
8722-QIYTF,0,1,53.85,6586.85,Male,No,No,Yes,Yes,DSL,No internet service,No,No,No,No internet service,Yes,Two year,Yes,Bank transfer (automatic),No
5363-YUYOW,1,1,78.95,56.25,Male,No,No,Yes,No phone service,Fiber optic,No,Yes,No internet service,No internet service,No,No,Two year,Yes,Electronic check,No
9423-YMTQD,0,19,61.65,20.65,Female,No,Yes,Yes,No,DSL,No,No,Yes,No,No,No,One year,Yes,Mailed check,Yes
3333-JSYJJ,0,8,92.2,577.15,Male,No,No,Yes,No,No,Yes,No,Yes,No,No internet service,Yes,Two year,No,Electronic check,Yes
8115-WIFSG,1,6,89.2,4447.75,Male,Yes,No,Yes,No,Fiber optic,No,Yes,No internet service,No,No,No internet service,One year,Yes,Mailed check,No
1333-JJEBH,0,51,19.5,7548.6,Female,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),No
0154-EIFWA,0,70,56.15,4263.4,Female,Yes,No,Yes,Yes,DSL,No internet service,No,No,Yes,No internet service,Yes,Month-to-month,No,Credit card (automatic),No
1072-JUXCY,0,2,89.55,6590.8,Male,No,Yes,No,Yes,Fiber optic,Yes,No,Yes,Yes,No internet service,No internet service,One year,No,Electronic check,No
4503-QMRRT,1,54,61.35,451.55,Male,No,Yes,Yes,No,DSL,No,No,Yes,No,Yes,No,Two year,No,Electronic check,Yes
7682-KKWNB,0,26,19.35,1203.95,Male,Yes,No,Yes,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),Yes
6136-SRNDN,0,38,109.3,1463.7,Female,No,No,Yes,No,DSL,Yes,Yes,Yes,No internet service,No,No,Month-to-month,Yes,Bank transfer (automatic),No
3322-HRENB,0,64,19.75,1489.3,Male,Yes,Yes,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,Yes
9702-TKWWO,0,42,34.25,4888.2,Female,No,Yes,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No,Yes,No,Month-to-month,No,Electronic check,Yes
3408-IFIHJ,0,64,24.1,5753.25,Male,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,No
4352-ZFPBQ,0,24,85.45,653.25,Female,Yes,No,Yes,No,No,No internet service,No,No internet service,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),No
0732-KENMY,0,8,19.55,834.7,Female,No,No,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,Yes
5846-ZOGYB,0,1,26.25,1815.65,Male,Yes,No,Yes,No phone service,DSL,No,No internet service,No internet service,No,No,No internet service,Month-to-month,No,Mailed check,No
7783-CXTBB,1,68,101.05,2911.3,Male,Yes,No,Yes,Yes,No,No,No internet service,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,No
6328-PPYVA,0,72,95.5,2203.65,Female,No,No,Yes,No,Fiber optic,No,Yes,No internet service,No,No,No,Two year,Yes,Credit card (automatic),No
0084-KCOCB,1,18,59.9,261.65,Male,Yes,No,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),Yes
1959-TCJQD,1,67,25.25,899.45,Female,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),Yes
1720-BOHWL,0,16,64.35,1293.8,Male,Yes,No,Yes,Yes,Fiber optic,No,No internet service,Yes,No,No,No internet service,Two year,No,Credit card (automatic),Yes
0263-BXRHZ,0,22,89.6,381.3,Male,No,No,Yes,No,Fiber optic,No internet service,No,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,No
9629-XYKLK,0,36,70.15,6411.25,Male,Yes,Yes,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No internet service,Yes,One year,No,Mailed check,No
7771-MOWXO,0,4,19.95,5826.65,Male,Yes,No,Yes,Yes,Fiber optic,No internet service,Yes,No,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,No
3123-SEVGX,0,44,49.85,4145.25,Female,No,Yes,Yes,No,Fiber optic,No,No internet service,No,No,No,No,Month-to-month,No,Electronic check,Yes
9425-TWQNV,0,37,44.0,700.45,Female,No,Yes,Yes,No,DSL,Yes,Yes,Yes,No,No internet service,No internet service,One year,No,Mailed check,No
3008-FAOMT,0,42,113.45,576.95,Male,No,Yes,Yes,No phone service,Fiber optic,No,No,No internet service,No,Yes,Yes,Month-to-month,No,Mailed check,Yes
3296-KGZHF,1,71,50.5,196.75,Female,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No internet service,Yes,Month-to-month,Yes,Electronic check,No
9468-VYSQC,0,41,50.8,5264.3,Male,No,Yes,Yes,Yes,Fiber optic,No,No,No,No internet service,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),Yes
2402-UQFJD,0,18,18.8,1156.55,Male,No,No,Yes,Yes,Fiber optic,No,No,No internet service,Yes,No,Yes,Month-to-month,No,Credit card (automatic),No
0015-NQZYJ,0,11,90.8,8129.3,Male,Yes,No,Yes,No,DSL,No,Yes,No internet service,No,Yes,No,Month-to-month,No,Bank transfer (automatic),Yes
2742-PAHEH,0,43,69.9,856.5,Male,Yes,Yes,Yes,No,No,No internet service,Yes,No,No internet service,No internet service,Yes,One year,Yes,Electronic check,Yes
7776-XLCUG,0,38,74.7,7752.05,Male,No,Yes,Yes,No,No,No internet service,Yes,No,No internet service,No,Yes,Month-to-month,Yes,Electronic check,Yes
6810-SNFKZ,0,18,19.35,7061.65,Female,Yes,Yes,Yes,No phone service,No,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),No
9965-EOAFD,1,10,92.5,1067.15,Male,Yes,Yes,Yes,No phone service,Fiber optic,No internet service,No,No,No,No,No,Month-to-month,No,Mailed check,No
6272-HLYXD,0,8,64.15,2015.35,Male,Yes,No,Yes,Yes,DSL,Yes,Yes,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,No
2915-TDRIW,1,35,89.45,4720.0,Male,Yes,Yes,No,Yes,Fiber optic,No internet service,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),No
2010-JSCZY,0,18,54.85,101.9,Female,Yes,No,Yes,Yes,No,No internet service,No internet service,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),No
6582-LSNOW,0,2,44.55,152.6,Male,No,No,Yes,No,DSL,No,No,Yes,No,No internet service,Yes,Month-to-month,No,Mailed check,No
1338-MUUUW,0,72,25.85,2511.3,Female,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),No
9528-ODTVJ,0,8,73.85,4254.85,Female,No,No,Yes,Yes,DSL,No internet service,No internet service,No internet service,No internet service,No,Yes,Month-to-month,No,Electronic check,No
0240-HPKGY,0,62,69.3,8306.05,Male,No,No,Yes,No phone service,No,Yes,Yes,Yes,No internet service,No,Yes,One year,Yes,Mailed check,No
9960-VACBZ,0,72,19.4,77.15,Female,No,No,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No,Yes,No internet service,Two year,No,Electronic check,Yes
2743-AGLTB,0,60,86.55,4847.05,Female,No,Yes,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No internet service,One year,Yes,Credit card (automatic),No
3976-GUXUN,0,38,30.05,3092.65,Female,Yes,No,Yes,No,Fiber optic,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,No
3597-SVWCM,0,16,100.8,144.15,Female,No,Yes,Yes,Yes,Fiber optic,Yes,No,Yes,No internet service,No internet service,No internet service,Two year,No,Electronic check,No
8977-OUXDN,0,18,85.4,414.1,Male,No,No,Yes,No phone service,DSL,No internet service,No,Yes,No internet service,No,Yes,Two year,Yes,Bank transfer (automatic),No
7209-UFOUL,0,42,61.4,1905.4,Female,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No internet service,Month-to-month,No,Mailed check,No
1130-GYUAA,0,12,20.25,2239.4,Male,No,No,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),Yes
3857-JKCJH,0,1,102.6,716.4,Female,Yes,Yes,Yes,Yes,No,No,No,No,No,No,Yes,One year,Yes,Electronic check,Yes
2004-KVHFG,0,70,80.35,49.9,Female,No,No,Yes,No phone service,Fiber optic,Yes,No,No,No internet service,No internet service,Yes,One year,No,Electronic check,Yes
1255-JQFYC,0,65,109.05,2187.55,Male,Yes,No,Yes,Yes,No,No,No,No,Yes,No,No internet service,One year,Yes,Bank transfer (automatic),Yes
0526-JOSCM,0,3,110.8,1235.55,Male,Yes,No,Yes,Yes,Fiber optic,No internet service,No internet service,No,Yes,No internet service,Yes,One year,Yes,Bank transfer (automatic),No
4525-ZOKHX,0,31,48.8,19.25,Female,Yes,Yes,Yes,No,DSL,No,Yes,No internet service,Yes,No internet service,No,One year,No,Mailed check,No
9925-IAUIA,0,61,83.2,450.65,Female,Yes,No,Yes,No,Fiber optic,No,No internet service,No,No internet service,No internet service,Yes,Month-to-month,No,Credit card (automatic),No
3729-ARRLW,0,9,19.45,644.5,Female,Yes,No,Yes,No,Fiber optic,Yes,Yes,No internet service,Yes,No,Yes,Month-to-month,No,Mailed check,No
1551-RSXPA,0,1,69.1,19.7,Female,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,Yes
0158-JWBBX,0,26,44.75,1340.1,Female,No,Yes,Yes,No,Fiber optic,No,No,Yes,No internet service,No,Yes,Two year,No,Electronic check,No
0180-KXLBM,0,46,20.25,69.2,Male,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,Yes,No internet service,One year,No,Mailed check,No
1960-AGVUL,1,40,20.3,1043.35,Male,Yes,Yes,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),No
0888-XEVCQ,1,51,39.1,515.75,Male,Yes,No,Yes,Yes,DSL,No,Yes,No,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),No
6918-LIMET,1,1,94.0,3321.35,Female,No,Yes,Yes,No,DSL,Yes,No internet service,No internet service,No,Yes,No,Month-to-month,No,Credit card (automatic),No
2382-PUFXY,0,25,100.35,2283.15,Male,Yes,No,Yes,No phone service,DSL,Yes,No,Yes,No,No internet service,No,One year,No,Electronic check,No
3953-BEQUP,0,52,61.35,5703.25,Female,No,No,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),No
8052-KZDSK,0,17,50.25,982.95,Male,Yes,No,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,Yes,Yes,No internet service,Two year,Yes,Mailed check,Yes
2434-RJUXA,0,31,103.25,6631.85,Female,No,No,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,No
7821-JQOWY,0,42,20.1,391.7,Female,No,Yes,Yes,No,DSL,No internet service,No,Yes,Yes,Yes,No,Two year,No,Electronic check,No
7711-KUBFQ,0,41,106.15,252.0,Female,Yes,No,Yes,No,Fiber optic,No,No internet service,No,Yes,No internet service,No,Month-to-month,Yes,Mailed check,No
5086-KEEZU,0,1,82.15,2444.25,Male,No,Yes,Yes,No,DSL,Yes,No internet service,No,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,No
6872-DYBVQ,0,67,80.85,77.6,Male,No,No,Yes,No phone service,No,No,No,No,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),No
5597-HZDOL,0,3,75.65,1438.05,Female,No,No,Yes,Yes,Fiber optic,No internet service,No internet service,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,No
4501-UURST,0,37,81.95,3874.1,Male,No,Yes,Yes,No,DSL,Yes,No,No,Yes,No internet service,No internet service,One year,No,Mailed check,No
4479-QEMCK,1,3,19.4,85.8,Male,Yes,Yes,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,No
8996-ZLIJM,0,55,30.2,1498.55,Female,No,No,Yes,Yes,Fiber optic,No,No,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,No
2743-RSHHS,0,55,19.95,1830.1,Female,No,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,No
7524-YWYEE,0,50,69.45,5566.4,Male,No,Yes,Yes,No,Fiber optic,No internet service,No,No,Yes,No,No internet service,One year,No,Bank transfer (automatic),No
9676-VZKKS,0,7,69.75,765.15,Female,Yes,No,Yes,No phone service,Fiber optic,Yes,No,No internet service,No,No internet service,No,Two year,No,Electronic check,No
5954-ETUCS,0,68,85.35,3541.35,Female,Yes,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,No
2876-WOILO,0,70,73.65,934.8,Male,Yes,No,Yes,Yes,Fiber optic,No,No,No,No internet service,No internet service,Yes,Two year,Yes,Mailed check,Yes
8852-ZZXGE,0,72,87.0,1801.9,Male,No,No,Yes,No,DSL,No,No internet service,No internet service,No internet service,No internet service,Yes,One year,No,Mailed check,No
8549-UADDW,0,59,100.15,703.55,Female,No,No,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No,No internet service,Yes,Month-to-month,Yes,Electronic check,Yes
2641-WEHMS,0,61,20.65,250.05,Male,Yes,No,Yes,Yes,Fiber optic,No internet service,Yes,No,No internet service,No,Yes,One year,No,Bank transfer (automatic),No
1397-ETJTT,0,32,106.8,4641.1,Female,Yes,Yes,Yes,No,DSL,Yes,No,No,No,No internet service,Yes,One year,Yes,Electronic check,Yes
